inchikey,chemical,company
Error,['(hydr)oxides'],"['Wisconsin Alumni Research Foundation [Foundation]', 'Basic Energy Sciences [Unknown]', 'Basic Energy Sciences [Unknown]', 'National Institute of General Medical Sciences [University]', 'Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]', 'Austrian Science Fund [Unknown]', 'Biological and Environmental Research [Unknown]', 'Biological and Environmental Research [Unknown]', 'U.S. Department of Energy [Government]', 'Royal Society [Unknown]', 'Inner Mongolia Autonomous Region [Unknown]', 'Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['(hydro)cerussite'],['Not Found [Unknown]']
Error,['(hydro)chlorofluorocarbons'],"['California Air Resources Board [Unknown]', 'Global Waste Research Institute, California Polytechnic State University [University]']"
Error,['(hydro)peroxides'],"['Division of Chemistry [Unknown]', 'Max-Planck-Gesellschaft [Unknown]', 'Not Found [Unknown]']"
Error,['(i.e. carboxylic acids)'],"['Research Grants Council, University Grants Committee [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['(iPrNH3)6[Mo7O24]'],"['Fuzhou University [University]', 'Natural Science Foundation of Fujian Province [Foundation]']"
Error,['(lambda-) [E. coli (λ-)]'],"['National Natural Science Foundation of China [Foundation]', 'Shanghai Rising-Star Program [Unknown]']"
Error,['(methoxymethyl)melamine'],"['University of Washington [University]', 'U.S. Environmental Protection Agency [Government]', 'U.S. Environmental Protection Agency [Government]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
Error,['(mica)-nucleic acid'],"['FP7 People: Marie-Curie Actions [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]']"
Error,['(micro)organisms'],"['National Research Foundation of Korea [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'OJEong Resilience Institute, Korea University [University]']"
Error,['(micro-)XANES'],['Not Found [Unknown]']
Error,['(nano)goethite'],['National Natural Science Foundation of China [Foundation]']
Error,['(nano)silver'],"['Australian Research Council [Unknown]', 'Australian Research Council [Unknown]']"
Error,['(nitro-)aromatic'],"['Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]', 'Deutsche Forschungsgemeinschaft [Unknown]', 'Academy of Finland [Unknown]', 'Jane ja Aatos Erkon Säätiö [Unknown]', 'China Scholarship Council [Unknown]', 'H2020 European Research Council [Unknown]']"
Error,['(organo)halogen'],['Svenska Forskningsrådet Formas [Unknown]']
Error,['(oxy)hydroxide-clay'],"['National Key Research and Development Program of China [Unknown]', 'National Institute of Food and Agriculture [University]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['(oxy)hydroxides'],"['Ministry of Education, Culture, Sports, Science and Technology [Government]', 'Basic Energy Sciences [Unknown]', 'China Scholarship Council [Unknown]']"
Error,['(oxyhr)oxide'],"['Department of Science and Technology of Inner Mongolia Autonomous Region [Government]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association, Chinese Academy of Sciences [Unknown]']"
Error,['(oxyhr)oxides'],"['Department of Science and Technology of Inner Mongolia Autonomous Region [Government]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association, Chinese Academy of Sciences [Unknown]']"
Error,['(oxyhydr)oxide'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'German Academic Exchange Service [Unknown]', 'European Synchrotron Radiation Facility [Unknown]', 'Helmholtz Recruiting Initiative [Unknown]', 'GFZ Discovery Fund [Unknown]']"
Error,['(oxyhydr)oxides'],"['EidgenÃ¶ssische Technische Hochschule ZÃ¼rich [Unknown]', 'Deutsche Forschungsgemeinschaft [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Frontier Science Research Programme of the CAS [Unknown]', 'Science and Technology Foundation of Guangdong [Foundation]', ""GDAS' Project of Science and Technology Development [Unknown]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Natural Environment Research Council [Unknown]', 'Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'Higher Education Discipline Innovation Project [Unknown]', 'Biological and Environmental Research [Unknown]', 'Deutsche Forschungsgemeinschaft [Unknown]', 'National Institute of General Medical Sciences [University]', 'National Natural Science Foundation of China [Foundation]', 'Jiangsu Agricultural Science and Technology Innovation Project [Unknown]', 'Not Found [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['(oxyhydr-)oxides'],['Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]']
Error,['(phenylthiol)acetic acid'],"['University of California, Davis [University]', 'Division of Atmospheric and Geospace Sciences [Unknown]', 'Division of Agriculture and Natural Resources, University of California [University]']"
Error,['(photo)-heterotrophic'],"['Agence Nationale de la Recherche [Unknown]', ""Universit de Pau et des Pays de l'Adour [University]""]"
Error,['(poly)acrylic acid'],['National Natural Science Foundation of China [Foundation]']
Error,['(poly)aromatic carbon'],['Not Found [Unknown]']
Error,['(precursor)1(HIO2)1'],"['National Key Research and Development Program of China [Unknown]', 'Danmarks Frie Forskningsfond [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['(saturated monooxygen butoxybutyl) butoxyethoxyethyl phenyl phosphate'],"['China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['(semi)volatile'],"['National Research Foundation of Korea [Foundation]', 'Water Research Foundation [Foundation]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
Error,['(serum)-PFAS'],"['Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]']"
Error,['(ultra)basic silicate'],"['Deutsche Forschungsgemeinschaft [Unknown]', 'Deutsche Forschungsgemeinschaft [Unknown]', 'H2020 European Research Council [Unknown]', 'EU climate innovation programme C-KIC [Unknown]']"
Error,['(•)OH'],"['Australian Research Council [Unknown]', 'Ministry of Science and Technology, Taiwan [Government]', 'Ministry of Education, Taiwan [Government]']"
Error,['(•OH)'],"['Tsinghua University [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['(∑)PAH'],"['Norges Forskningsråd [Unknown]', 'Office of Response and Restoration [Unknown]', 'Exxon Valdez Oil Spill Trustee Council [Foundation]', 'Prince William Sound Regional Citizens Advisory Council [Unknown]']"
Error,[')+C3H8'],['National Research Foundation of Korea [Foundation]']
Error,['*CH3'],['National Natural Science Foundation of China [Foundation]']
Error,['*COO'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*H2O2'],"['Tsinghua University [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,"['*HNO3 → *NO2, *NH2 → *NH3']","['State Key Laboratory of Pollution Control and Resource Reuse [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*HSO5'],"['Research Grants Council, University Grants Committee [University]', 'Hong Kong Polytechnic University [University]']"
Error,['*N'],"['China Scholarship Council [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*N2O'],"['Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'National Program for Support of Top-Notch Young Professionals [Unknown]']"
Error,['*NO'],"['Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'National Program for Support of Top-Notch Young Professionals [Unknown]', 'Natural Science Foundation of Shanghai [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'China Scholarship Council [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*NO2'],"['Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'National Program for Support of Top-Notch Young Professionals [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*NO2H'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'Scientific and Technological Innovation Special Fund for Carbon Peak and Carbon Neutrality of Jiangsu Province [Unknown]', '2021 Suzhou Gusu Leading Talents of Science and Technology Innovation and Entrepreneurship in Wujiang District [Unknown]']"
Error,['*NO3'],"['State Key Laboratory of Pollution Control and Resource Reuse [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*NO3H'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]', 'Scientific and Technological Innovation Special Fund for Carbon Peak and Carbon Neutrality of Jiangsu Province [Unknown]', '2021 Suzhou Gusu Leading Talents of Science and Technology Innovation and Entrepreneurship in Wujiang District [Unknown]']"
Error,['*O'],"['National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Key Research and Development Projects of Shaanxi Province [Unknown]']"
Error,['*O2'],"['Sun Yat-sen University [University]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Guangdong Province [Unknown]', 'Science and Technology Program of Guangzhou [Unknown]', 'Tsinghua University [University]', 'National Natural Science Foundation of China [Foundation]', 'National Outstanding Youth Science Fund Project of National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*OH'],"['State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'Natural Science Foundation of Heilongjiang Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Basic Scientific Research Fees of Central Universities [University]']"
Error,['*OOH'],"[""Ministry of Education of the People's Republic of China [Government]"", 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Photon Science Research Center for Carbon Dioxide [Unknown]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'Natural Science Foundation of Heilongjiang Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Tsinghua University [University]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', ""Shanghai Municipal People's Government [Government]"", 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Shanghai Engineering Research Center of Green Energy Chemical Engineering, Shanghai Normal University [University]', '111 Innovation and Talent Recruitment Base on Photochemical and Energy Materials [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['*·O2'],['National Natural Science Foundation of China [Foundation]']
Error,"[',5-pentachlorobiphenyl']","['National Institute of Environmental Health Sciences [University]', 'Norges Forskningsråd [Unknown]']"
Error,['.OH'],"['California Agricultural Experiment Station [Unknown]', 'Environmental Protection Agency [Government]', 'California Air Resources Board [Unknown]', 'National Institute of Environmental Health Sciences [University]']"
Error,['0 0 1) and (1 0 0'],"[""Ministry of Education of the People's Republic of China [Government]"", 'Australian Research Council [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['0 1 0'],"[""Ministry of Education of the People's Republic of China [Government]"", 'Australian Research Council [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['1 M ammonium sulfate'],"['Virginia Polytechnic Institute and State University [University]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
