inchikey,chemical,company
Error,['gibbsite'],"['Energy Frontier Research Centers [Unknown]', 'China Scholarship Council [Government]', 'National Natural Science Foundation of China [Foundation]', 'Division of Environmental Biology [Unknown]', 'National Science Foundation [Foundation]', 'Engineering and Physical Sciences Research Council [Government]', 'Diamond Light Source [Unknown]', 'Nuclear Decommissioning Authority [Government]']"
Error,['glomalin'],"['Ministerio de Ciencia, Innovaci?n y Universidades [University]', 'Ministerio de Ciencia, Tecnolog?a e Innovaci?n [Unknown]', 'NextGenerationEU [Unknown]', 'Funda??o para a Ci?ncia e a Tecnologia [Unknown]']"
Error,['glycerophospholipid'],"['National Key Research and Development Program of China [Unknown]', 'National Science Fund for Distinguished Young Scholars [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science, Technology and Innovation Commission of Shenzhen Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Ningbo key research and development plan and ?reveal the list? project [Unknown]', 'Shenzhen Key Laboratory of Precision Measurement and Early Warning Technology for Urban Environmental Health Risks [Unknown]', 'State Environmental Protection Key Laboratory of Integrated Surface Water-Groundwater Pollution Control, the Guangdong Provincial Key Laboratory of Soil and Groundwater Pollution Control [Unknown]', 'Ningbo Public Welfare Technology Plan Project [Unknown]', 'Guangdong-Hong Kong Joint Laboratory for Soil and Groundwater Pollution Control [Unknown]']"
Error,['glycerophospholipids'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'China University of Geosciences [University]', 'National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science, Technology and Innovation Commission of Shenzhen Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Ningbo key research and development plan and ?reveal the list? project [Unknown]', 'Shenzhen Key Laboratory of Precision Measurement and Early Warning Technology for Urban Environmental Health Risks [Unknown]', 'State Environmental Protection Key Laboratory of Integrated Surface Water-Groundwater Pollution Control, the Guangdong Provincial Key Laboratory of Soil and Groundwater Pollution Control [Unknown]', 'Ningbo Public Welfare Technology Plan Project [Unknown]', 'Guangdong-Hong Kong Joint Laboratory for Soil and Groundwater Pollution Control [Unknown]']"
Error,['graphene oxide'],"['Research Grants Council, University Grants Committee [University]', 'Shanghai Municipal Human Resources and Social Security Bureau [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'the Office of China National Postdoctoral Affairs Management Committee [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Department of Zhejiang Province [Government]', 'Ministry of Human Resources and Social Security [Government]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Horizon 2020 Framework Programme [Unknown]', 'Beijing Municipal Natural Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Education Department of Shaanxi Province [Government]', 'National Natural Science Foundation of China [Foundation]', 'Science and Technology Innovation as a Whole Plan Projects of Shaanxi Province [Unknown]', 'U.S. Department of Agriculture [Government]']"
Error,['graphitic'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['greenhouse gas methane'],"['Svenska Forskningsr?det Formas [Unknown]', 'Vetenskapsr?det [Unknown]', 'H2020 European Research Council [Unknown]', 'Avfall Sverige [Unknown]']"
Error,['guaiacol SOA'],"['Zuckerman Institute [Unknown]', 'Israel Science Foundation [Foundation]', 'Feinberg Graduate School, Weizmann Institute of Science [University]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['guaiacol-NO3'],['Natural Sciences and Engineering Research Council of Canada [Government]']
Error,['guaiacyl acetone'],"['Biological and Environmental Research [Unknown]', 'Office of Science [Government]', 'National Science Foundation [Foundation]']"
Error,['guanidines'],"['Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'Guangzhou Municipal Science and Technology Project [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Special Support Program [Unknown]']"
Error,['guanines'],"['National Institute of Environmental Health Sciences [University]', 'Canada Research Chairs [University]', 'Health Canada [Government]', 'Burroughs Wellcome Fund [Company]', 'Natural Sciences and Engineering Research Council of Canada [Government]']"
Error,['halide'],"['U.S. Department of Energy [Government]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
Error,['halides'],"['U.S. Department of Energy [Government]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
Error,['haloacetaldehydes'],"['National Key Research and Development Program of China [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]']"
Error,['haloacetic acids'],"['Water Research Foundation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Government]', 'Key Research and Development Program of Zhejiang Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'Hangzhou Institute for Advance Study, University of Chinese Academy of Sciences [University]', 'State Key Laboratory of Pollution Control and Resource Reuse Foundation [Foundation]', 'Water Research Foundation [Foundation]', 'Carollo Engineers, Inc [Unknown]', 'National Postdoctoral Program for Innovative Talents [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]']"
Error,['haloacetonitrile'],"['National Science Foundation Graduate Research Fellowship Program [Foundation]', 'University at Buffalo [University]', 'American Water Works Association [Foundation]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'National Science Foundation [Foundation]', 'TGO Technologies [Company]']"
Error,['haloacetonitriles'],"['Key Research and Development Program of Zhejiang Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'Hangzhou Institute for Advance Study, University of Chinese Academy of Sciences [University]', 'State Key Laboratory of Pollution Control and Resource Reuse Foundation [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]', 'National Science Foundation Graduate Research Fellowship Program [Foundation]', 'University at Buffalo [University]', 'American Water Works Association [Foundation]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'National Science Foundation [Foundation]', 'TGO Technologies [Company]', 'National Natural Science Foundation of China [Foundation]']"
Error,['halobenzoquinones'],"['State Key Laboratory for Environmental Criteria and Risk Assessment [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['halocline'],"['Svenska Forskningsr?det Formas [Unknown]', 'Naturv?rdsverket [Unknown]']"
Error,['halogen'],"['National Natural Science Foundation of China [Foundation]', 'National Research Program for Key Issue in Air Pollution Control [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'National Science Foundation Graduate Research Fellowship Program [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Shanghai Municipality [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'U.S. Department of Energy [Government]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'Japan Society for the Promotion of Science [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Postdoctoral Program for Innovative Talents [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]', 'Guangdong Special Support Plan [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Guangdong Province [Foundation]']"
Error,['halogenated aromatic hydrocarbons'],"['National Key Research and Development Program of China [Unknown]', 'Special Program of the National Natural Science Foundation of China [Foundation]']"
Error,['halogenated ketones'],"['Key Research and Development Program of Zhejiang Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'Hangzhou Institute for Advance Study, University of Chinese Academy of Sciences [University]', 'State Key Laboratory of Pollution Control and Resource Reuse Foundation [Foundation]']"
Error,['halogenated pyridines'],"['National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Jiangxi Province [Foundation]']"
Error,['halogenated saturated chain hydrocarbons'],"['National Key Research and Development Program of China [Unknown]', 'Special Program of the National Natural Science Foundation of China [Foundation]']"
Error,['halogenated unsaturated chain hydrocarbons'],"['National Key Research and Development Program of China [Unknown]', 'Special Program of the National Natural Science Foundation of China [Foundation]']"
Error,['halogens'],"['Japan Society for the Promotion of Science [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['halohydroxybenzoic acids'],"['State Key Laboratory for Environmental Criteria and Risk Assessment [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['halonitromethanes'],"['Key Research and Development Program of Zhejiang Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'Hangzhou Institute for Advance Study, University of Chinese Academy of Sciences [University]', 'State Key Laboratory of Pollution Control and Resource Reuse Foundation [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['halophile'],"['Ministry of Education, Culture, Sports, Science and Technology [Government]', 'Core Research for Evolutional Science and Technology [Unknown]', 'Japan Society for the Promotion of Science [Unknown]', 'Fusion Oriented REsearch for disruptive Science and Technology [Unknown]']"
Error,['hemicellulose'],"['Zhengzhou University [University]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Key Research Project of the Higher Education Institutions of Henan Province [Unknown]', 'Henan Province [Unknown]']"
Error,['heteroaromatic-CF3'],"['Division of Chemistry [Unknown]', 'Graduate School, University of Minnesota [University]', 'College of Science and Engineering, University of Minnesota [University]', 'Minnesota Environment and Natural Resources Trust Fund [Foundation]']"
Error,['heterocycle- and aliphatic amine'],"['Eidgen?ssische Anstalt f?r Wasserversorgung Abwasserreinigung und Gew?sserschutz [Unknown]', 'Wasserversorgung - Stadt Z?rich [Unknown]']"
Error,['heterocyclic and N4-arylamine'],['Helmholtz Association [Company]']
Error,['heterocyclic or cyclic amines'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'H2020 Marie Sklodowska-Curie Actions [Unknown]', 'Agilent Foundation [Foundation]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['hexabromocyclododecane'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'University of Birmingham [University]']"
Error,['hexabromocyclododecanes'],"['Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Independent Basic Research Program of Tongji University [University]']"
Error,['hexafluoropropylene oxide-dimer acid'],"['U.S. Environmental Protection Agency [Government]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Environmental Protection Agency [Government]', 'Helmholtz Association [Company]', 'North Carolina General Assembly [Government]']"
Error,['hexavalent chromium [Cr(VI)]'],"['Natural Science Foundation of Fujian Province [Foundation]', 'Huaqiao University [University]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['humin-pyridine'],"['National Key Research and Development Program of China [Unknown]', 'Beijing Normal University [University]', 'Major Scientific and Technological Innovation Project of Shandong Province [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['hydro-processed esters'],['Bundesamt f?r Zivilluftfahrt [Unknown]']
Error,['hydrocarbon'],"['Youth Innovation Promotion Association [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Natural Science Foundation of Shanghai Municipality [Foundation]', 'Engineering and Physical Sciences Research Council [Government]', 'Royal Society [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Science Foundation of the Chinese Academy of Sciences [Foundation]', 'Agence Nationale de la Recherche [Unknown]', ""Universit? de Pau et des Pays de l'Adour [University]"", 'U.S. Environmental Protection Agency [Government]', 'Major Science and Technology Projects in Yunnan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Strategic Environmental Research and Development Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Division of Chemistry [Unknown]', 'Division of Research, Innovation, Synergies, and Education [Unknown]', 'Division of Atmospheric and Geospace Sciences [Unknown]', 'Inter-Agency Standing Committee [Unknown]', 'Alfred P. Sloan Foundation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Government]', 'Alfred P. Sloan Foundation [Foundation]']"
Error,['hydrocarbon sulfonates'],['Natural Sciences and Engineering Research Council of Canada [Government]']
Error,['hydrocarbons'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Project 211 [Government]', 'Science Fund for Distinguished Young Scholars of Hubei Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Recruitment Program of Global Experts [Unknown]', 'National Science and Technology Major Project [Unknown]', 'Cultivation Program of Wuhan Institute of Photochemistry and Technology [University]', 'National Engineering Laboratory for Mobile Source Emission Control Technology [Unknown]', 'Not Found [Unknown]']"
Error,['hydrochlorofluorocarbon-22'],"['China Meteorological Administration [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Natural Environment Research Council [Unknown]', 'H2020 Marie Sklodowska-Curie Actions [Unknown]', 'National Aeronautics and Space Administration [Government]', 'Shanghai Belt and Road Joint Laboratory [Unknown]']"
Error,['hydrofluorocarbon'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['hydrofluorocarbon vinylidene fluoride'],"['Agency for Science, Technology and Research [Government]', 'National Research Foundation Singapore [Foundation]', 'National University of Singapore [University]']"
Error,['hydrofluorocarbons'],"['Svenska Forskningsr?det Formas [Unknown]', 'Norges Forskningsr?d [Unknown]', 'Natural Environment Research Council [Unknown]', 'University of Oxford [University]', 'Knowledge Foundation [Foundation]', 'Horizon 2020 Framework Programme [Unknown]', 'Burdett-Coutts Trust [Foundation]', 'Svalbard Science Forum Arctic Field Grant [Unknown]']"
Error,['hydrogen atom-hydroxyl'],"[""Ministry of Science and Technology of the People's Republic of China [Government]""]"
Error,['hydrogen-deuterium'],"['Division of Chemistry [Unknown]', 'University of California, Riverside [University]']"
Error,['hydrogens'],"['Science and Technology Planning Project of Guangdong Province [Unknown]', 'Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'Guangzhou Municipal Science and Technology Bureau [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'U.S. Department of Agriculture [Government]']"
Error,['hydrolyzable ammonium N'],['National Natural Science Foundation of China [Foundation]']
Error,['hydroperoxyl'],"['National Natural Science Foundation of China [Foundation]', 'National Research Program for Key Issue in Air Pollution Control [Unknown]', 'Agence Nationale de la Recherche [Unknown]', 'Deutsche Forschungsgemeinschaft [Foundation]', 'H2020 European Research Council [Unknown]']"
Error,['hydropyromorphite'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['hydrous ferric oxide'],"['Geocenter Danmark [Unknown]', 'Danmarks Frie Forskningsfond [Unknown]']"
Error,['hydroxides'],"['China Postdoctoral Science Foundation [Foundation]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Postdoctoral Researcher Program of China [Unknown]']"
Error,['hydroxybutyrates'],"['Fonds National de la Recherche Luxembourg [Unknown]', 'U.S. Department of Health and Human Services [Government]']"
Error,['hydroxyl radical (HO•)- and sulfate'],"['Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['hydroxylamine-detoxification'],"['Natural Science Foundation of Zhejiang Province [Foundation]', 'Westlake Laboratory of Life Sciences and Biomedicine [Unknown]', '?Pioneer? and ?Leading Goose? R&D Program of Zhejiang [Unknown]']"
Error,['hydroxyls'],['National Natural Science Foundation of China [Foundation]']
Error,['hydroxymethanesulfonate'],"['China Postdoctoral Science Foundation [Foundation]', 'Taishan Scholar Project of Shandong Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Science Fund for Distinguished Young Scholars of Shandong Province [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Guangdong Provincial Applied Science and Technology Research and Development Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Shandong Province [Foundation]']"
Error,['hypohalous acids'],"['U.S. Department of Energy [Government]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]']"
Error,['iminium'],"['?cole Polytechnique F?d?rale de Lausanne [Unknown]', 'China Scholarship Council [Government]']"
Error,['iodotyrosines'],"['National Postdoctoral Program for Innovative Talents [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]']"
Error,['iron (hydr)oxide'],['National Natural Science Foundation of China [Foundation]']
Error,['iron (hydr)oxides'],"['National Key Research and Development Program of China [Unknown]', 'Kazan Federal University [University]', 'Science and Technology Program of Hunan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'RUDN University [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['iron (oxy)hydroxides'],"['Yunnan University [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['iron (oxyhydr)oxide'],"['Svenska Forskningsr?det Formas [Unknown]', 'Vetenskapsr?det [Unknown]', ""Agence de l'Environnement et de la Ma?trise de l'Energie [Unknown]"", 'Centre National de la Recherche Scientifique [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Basic Energy Sciences [Unknown]', 'Division of Graduate Education [Unknown]', 'Washington University in St. Louis [University]']"
Error,['iron (oxyhydr)oxides'],['National Natural Science Foundation of China [Foundation]']
Error,['iron nails'],"['Division of Chemistry [Unknown]', 'Princeton University [University]', 'High Meadows Environmental Institute, Princeton University [University]', 'Old Dominion University - College of Sciences [University]', 'Office of Science [Government]']"
Error,['iron oxides'],"['National Natural Science Foundation of China [Foundation]', 'Jiangsu Province Scientific Research Foundation [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Division of Earth Sciences [Unknown]', 'National Aeronautics and Space Administration [Government]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Shanghai Rising-Star Program [Unknown]']"
Error,['iron oxy-hydroxides'],"['Division of Earth Sciences [Unknown]', 'Division of Electrical, Communications and Cyber Systems [Unknown]', 'Geological Society of America [Foundation]']"
Error,['iron oxyhydroxides'],"['Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'Ministry of Finance [Government]', 'National Natural Science Foundation of China [Foundation]', ""Ministry of Agriculture and Rural Affairs of the People's Republic of China [Government]"", 'GDAS? Project of Science and Technology Development [Unknown]', 'Agricultural Science and Technology Innovation for the 14th Five-Year Plan of Guangdong Province [Unknown]', 'University of Manchester [University]', 'Yunnan Provincial Science and Technology Department [Government]', 'Natural Environment Research Council [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['iron phosphates'],['Horizon 2020 Framework Programme [Unknown]']
Error,['iron sulfide'],['Army Research Office [Unknown]']
Error,['iron sulfides'],"['Rannís [Government]', 'Nordic Volcanological Center [Unknown]', 'Science Foundation Ireland [Foundation]', 'China Scholarship Council [Government]']"
Error,['iron(III)-oxides'],"['Biological and Environmental Research [Unknown]', 'Office of Environmental Management [Unknown]']"
Error,['iron(bearing)'],['H2020 European Research Council [Unknown]']
Error,['iron-oxo'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['iron-sulfide'],"['Rannís [Government]', 'Nordic Volcanological Center [Unknown]']"
Error,['irons'],"['China Geological Survey, Ministry of Natural Resources [Government]', 'National Key Research and Development Program of China [Unknown]', 'Danmarks Frie Forskningsfond [Unknown]', 'China Scholarship Council [Government]', 'National Natural Science Foundation of China [Foundation]', 'National Social Science Fund of China [Unknown]', 'Fonden Grethe og Werner Parthums legat [Unknown]', 'S.C. Van Fonden [Unknown]']"
Error,['isoprene-epoxydiol'],"['Biological and Environmental Research [Unknown]', 'Office of Science [Government]', 'National Science Foundation [Foundation]', 'Environmental Molecular Sciences Laboratory [Government]', 'U.S. Department of Energy [Government]', 'U.S. Department of Energy [Government]', 'National Science Foundation [Foundation]']"
Error,['jpNO3'],"['Research Grants Council, University Grants Committee [University]', 'National Key Research and Development Program of China [Unknown]']"
Error,['kH2O2'],"['State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'Quanzhou City Science and Technology Program [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['kHO2'],"['State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'Quanzhou City Science and Technology Program [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['kPAA'],"['State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'Quanzhou City Science and Technology Program [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['kairomone'],"['National Natural Science Foundation of China [Foundation]', 'Priority Academic Program Development of Jiangsu Higher Education Institutions [Unknown]']"
Error,"['kapp,O3']","['Eidgen?ssische Anstalt f?r Wasserversorgung Abwasserreinigung und Gew?sserschutz [Unknown]', 'Wasserversorgung - Stadt Z?rich [Unknown]']"
Error,['ketone'],"['Volkswagen Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['ketones'],"['Volkswagen Foundation [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Division of Chemistry [Unknown]', 'Not Found [Unknown]', 'Division of Earth Sciences [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Government]', 'Natural Science Basic Research Program of Shaanxi Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'New Cornerstone Science Foundation [Foundation]', 'State Environmental Protection Key Laboratory of Formation and Prevention of Urban Air Pollution Complex [Unknown]', 'Postdoctoral Research Foundation of China [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['ketonic acids'],"['Natural Science Basic Research Program of Shaanxi Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'New Cornerstone Science Foundation [Foundation]', 'State Environmental Protection Key Laboratory of Formation and Prevention of Urban Air Pollution Complex [Unknown]']"
Error,['kg-H2O'],['Office of Fossil Energy and Carbon Management [Unknown]']
Error,['kg-methanol'],['Office of Fossil Energy and Carbon Management [Unknown]']
Error,['krypton chloride'],"['Division of Chemistry [Unknown]', 'U.S. Environmental Protection Agency [Government]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'U.S. Department of Agriculture [Government]', 'North Dakota Established Program to Stimulate Competitive Research [Unknown]', 'North Dakoda State University Foundation [University]']"
Error,['lactones'],['Division of Chemistry [Unknown]']
Error,['lacustrine'],['National Natural Science Foundation of China [Foundation]']
Error,['ladderane fatty acid'],"['Chongqing Municipal Science and Technology Bureau [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['lanthanides'],"['Agence Nationale de la Recherche [Unknown]', 'European Commission [Government]']"
Error,['laterite'],"['German Academic Exchange Service [Unknown]', 'European Synchrotron Radiation Facility [Unknown]', 'Helmholtz Recruiting Initiative [Unknown]', 'GFZ Discovery Fund [Unknown]']"
Error,['lead–tin'],['Virginia Water Resources Research Center [Unknown]']
Error,['limonene peroxy'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Research Council of Finland [Government]', 'Horizon 2020 Framework Programme [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['linoleic acids'],"['Research Grants Council, University Grants Committee [University]', 'Natural Science Foundation of Hubei Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Hong Kong University of Science and Technology [University]']"
Error,['liquefied petroleum gas'],"['National Heart, Lung, and Blood Institute [Unknown]', 'Bill and Melinda Gates Foundation [Foundation]', 'Bill and Melinda Gates Foundation [Foundation]', 'National Institute for Occupational Safety and Health [Government]', 'National Institutes of Health [Government]']"
Error,['long-chain fatty acids'],"['China Postdoctoral Science Foundation [Foundation]', 'Shanghai Municipal Education Commission [Government]']"
Error,['lower-chlorinated polychlorinated biphenyls'],['National Institute of Environmental Health Sciences [University]']
Error,['mackinawite'],"['National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Anhui Province [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['maghemite'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]']"
Error,['magnetite'],"['Not Found [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'University of Manchester [University]', 'Yunnan Provincial Science and Technology Department [Government]', 'Natural Environment Research Council [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'European Research Council [Unknown]', 'Schweizerischer Nationalfonds zur F?rderung der Wissenschaftlichen Forschung [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Academy of Sciences [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Guangdong Provincial Applied Science and Technology Research and Development Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'East China Normal University [University]', 'National Key Research and Development Program of China [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Bundesministerium f?r Bildung und Forschung [Unknown]', 'Centro Svizzero di Calcolo Scientifico [Unknown]', 'University of Bern - Computer Cluster (UBELIX) [University]']"
Error,['magnetite (Fe3O4)'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Department of Science and Technology of Jilin Province [Government]', 'National Natural Science Foundation of China [Foundation]']"
